Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,A,0,MICS 2018-19,SE_DEV_ONTRK,12,None,M36T59,PT,2025-03-26T00:00:00,2018-19,76.8
2019,A,0,MICS 2018-19,SE_DEV_ONTRK,12,F,M36T59,PT,2025-03-26T00:00:00,2018-19,79.3
2019,A,0,MICS 2018-19,SE_DEV_ONTRK,12,M,M36T59,PT,2025-03-26T00:00:00,2018-19,74.4
