Year,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,SOURCE_DETAIL,Value
2015,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,27
2016,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,56
2017,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,20
2018,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,75
2019,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,3
2021,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,25
2022,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,4
2023,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,2
2024,SM_DTH_MIGR,231,NUMBER,2025-04-04T00:00:00,A,0,2024,IOM Missing Migrant Project,5
