Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,12,M,Y0,NUMBER,2025-03-19T00:00:00,2023,10042.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,41.6
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,40.1
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.5
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,35.4
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,34.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,32.6
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,31.3
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,30.1
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,29.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,28.1
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,27.3
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,26.6
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,26.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,25.4
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.9
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.5
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,23.7
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,23.3
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,22.9
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,22.6
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,22.3
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,22.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.8
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.4
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,35.8
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,34.4
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,32.9
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,31.6
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,30.3
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,29.1
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,28.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,27.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,26.1
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,25.3
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.7
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.1
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,23.5
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,23.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,22.6
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,22.1
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,21.7
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,21.3
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,21.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,20.6
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,20.3
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,20.1
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,44.2
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.6
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,41.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,39.4
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.8
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,36.2
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,34.7
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,33.3
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,32.1
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,31.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,30.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,29.2
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,28.4
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,27.8
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,27.2
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,26.7
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,26.3
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,25.9
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,25.5
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,25.1
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.8
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.5
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,24.2
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,12,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,23.8
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24956.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24166.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,23205.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,22656.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,22621.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,22740.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,22966.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,23282.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,23693.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,23981.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24128.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24229.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24623.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24904.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,25120.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,25309.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,25133.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24867.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,24326.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,23642.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,22935.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,22019.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,21138.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,20295.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11397.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11023.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10546.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10284.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10253.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10302.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10403.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10546.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10731.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10858.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10925.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10974.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11155.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11281.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11361.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11435.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11345.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,11204.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10940.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10608.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,10263.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,9840.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,9436.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,9054.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13559.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13143.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12659.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12372.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12368.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12438.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12563.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12736.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12962.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13123.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13203.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13255.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13468.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13623.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13759.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13874.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13788.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13663.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13386.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,13034.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12672.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,12,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,12179.0
