Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,A,0,MICS 2018-19,VC_VAW_PHYPYV,12,Y1T14,PT,2025-03-24T00:00:00,2018-19,84.1
