Year,SERIES,REF_AREA,CUST_BREAKDOWN,UNIT_MEASURE,CUST_BREAKDOWN_LB,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,COMMENT_OBS,SOURCE_DETAIL,Value
2010,EN_REF_WASCOL,231,C02,PT,Addis Ababa,2025-07-11T00:00:00,A,0,2021,"Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSW collected as a proportion of total MSW generated. Waste Wise Cities Tool (WaCT) uses a standardized, field-based methodology developed by UN-Habitat to assess the flow and management of municipal solid waste at the city level. It combines direct observation, interviews with stakeholders, and sampling techniques at households, transfer stations, and disposal sites to quantify the proportion of municipal waste that is collected and managed in controlled facilities. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.","Waste Wise Cities Tool (WaCT) Survey, United Nations Human Settlements Programme (UN-Habitat)",38.5
2018,EN_REF_WASCOL,231,C02,PT,Addis Ababa,2025-07-11T00:00:00,A,0,2021,"Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSW collected as a proportion of total MSW generated. Waste Wise Cities Tool (WaCT) uses a standardized, field-based methodology developed by UN-Habitat to assess the flow and management of municipal solid waste at the city level. It combines direct observation, interviews with stakeholders, and sampling techniques at households, transfer stations, and disposal sites to quantify the proportion of municipal waste that is collected and managed in controlled facilities. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.","Waste Wise Cities Tool (WaCT) Survey, United Nations Human Settlements Programme (UN-Habitat)",70.0
2021,EN_REF_WASCOL,231,C02,PT,Addis Ababa,2025-07-11T00:00:00,A,0,2021,"Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSW collected as a proportion of total MSW generated. Waste Wise Cities Tool (WaCT) uses a standardized, field-based methodology developed by UN-Habitat to assess the flow and management of municipal solid waste at the city level. It combines direct observation, interviews with stakeholders, and sampling techniques at households, transfer stations, and disposal sites to quantify the proportion of municipal waste that is collected and managed in controlled facilities. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.","Waste Wise Cities Tool (WaCT) Survey, United Nations Human Settlements Programme (UN-Habitat)",94.0
2021,EN_REF_WASCOL,231,C04,PT,Bahir Dar,2025-07-11T00:00:00,A,0,2021,"Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSW collected as a proportion of total MSW generated. Waste Wise Cities Tool (WaCT) uses a standardized, field-based methodology developed by UN-Habitat to assess the flow and management of municipal solid waste at the city level. It combines direct observation, interviews with stakeholders, and sampling techniques at households, transfer stations, and disposal sites to quantify the proportion of municipal waste that is collected and managed in controlled facilities. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.","Waste Wise Cities Tool (WaCT) Survey, United Nations Human Settlements Programme (UN-Habitat)",85.0
2018,EN_REF_WASCOL,231,C05,PT,Dire Dawa,2025-07-11T00:00:00,A,0,2018,"Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSW collected as a proportion of total MSW generated.  Projected waste generation. (http://hdl.handle.net/10986/30317). Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.","World Bank (2018). What A Waste Global Database, 2018 Edition.",69.0
2024,EN_REF_WASCOL,231,C11,PT,Jijiga,2025-07-11T00:00:00,A,0,2024,"Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSW collected as a proportion of total MSW generated. Waste Wise Cities Tool (WaCT) uses a standardized, field-based methodology developed by UN-Habitat to assess the flow and management of municipal solid waste at the city level. It combines direct observation, interviews with stakeholders, and sampling techniques at households, transfer stations, and disposal sites to quantify the proportion of municipal waste that is collected and managed in controlled facilities. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.","Waste Wise Cities Tool (WaCT) Survey, United Nations Human Settlements Programme (UN-Habitat)",65.0
2021,EN_REF_WASCOL,231,C12,PT,Shashemene,2025-07-11T00:00:00,A,0,2021,"Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSW collected as a proportion of total MSW generated. Waste Wise Cities Tool (WaCT) uses a standardized, field-based methodology developed by UN-Habitat to assess the flow and management of municipal solid waste at the city level. It combines direct observation, interviews with stakeholders, and sampling techniques at households, transfer stations, and disposal sites to quantify the proportion of municipal waste that is collected and managed in controlled facilities. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.","Waste Wise Cities Tool (WaCT) Survey, United Nations Human Settlements Programme (UN-Habitat)",39.0
