Year,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,SOURCE_DETAIL,Value
2016,SH_STA_FGMS,231,F,Y15T49,PT,2025-03-24T00:00:00,A,0,2016,DHS 2016,65.2
