Year,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,SOURCE_DETAIL,Value
2020,EN_H2O_OPAMBQ,231,PT,2025-03-25T00:00:00,A,0,2021-2021,Ministry of Water and Energy,100.0
2023,EN_H2O_OPAMBQ,231,PT,2025-03-25T00:00:00,A,0,2021-2021,Ministry of Water and Energy,50.0
2020,EN_H2O_RVAMBQ,231,PT,2025-03-25T00:00:00,A,0,2021-2021,Ministry of Water and Energy,96.43
2023,EN_H2O_RVAMBQ,231,PT,2025-03-25T00:00:00,A,0,2021-2021,Ministry of Water and Energy,85.71
2020,EN_H2O_WBAMBQ,231,PT,2025-03-25T00:00:00,A,0,2021-2021,Ministry of Water and Energy,96.77
2023,EN_H2O_WBAMBQ,231,PT,2025-03-25T00:00:00,A,0,2021-2021,Ministry of Water and Energy,72.73
