Year,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,SOURCE_DETAIL,Value
2000,SH_STA_BRTC,231,PT,2025-03-14T00:00:00,A,0,2019,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",5.6
2004,SH_STA_BRTC,231,PT,2025-03-14T00:00:00,A,0,2019,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",6.4
2005,SH_STA_BRTC,231,PT,2025-03-14T00:00:00,A,0,2019,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",5.7
2011,SH_STA_BRTC,231,PT,2025-03-14T00:00:00,A,0,2019,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",10.0
2014,SH_STA_BRTC,231,PT,2025-03-14T00:00:00,A,0,2019,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",15.5
2016,SH_STA_BRTC,231,PT,2025-03-14T00:00:00,A,0,2019,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",27.7
2019,SH_STA_BRTC,231,PT,2025-03-14T00:00:00,A,0,2019,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",49.8
