Year,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,COMMENT_OBS,SOURCE_DETAIL,Value
2020,SG_LGL_GENEQEMP,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,50.0
2022,SG_LGL_GENEQEMP,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,50.0
2024,SG_LGL_GENEQEMP,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,50.0
2020,SG_LGL_GENEQLFP,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,75.0
2022,SG_LGL_GENEQLFP,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,75.0
2024,SG_LGL_GENEQLFP,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,75.0
2020,SG_LGL_GENEQMAR,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,81.81818
2022,SG_LGL_GENEQMAR,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,81.81818
2024,SG_LGL_GENEQMAR,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,81.81818
2020,SG_LGL_GENEQVAW,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,44.44444
2022,SG_LGL_GENEQVAW,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,44.44444
2024,SG_LGL_GENEQVAW,231,PT,2025-02-25T00:00:00,A,0,2024,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.",UN Women,44.44444
