Year,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,COMMENT_OBS,SOURCE_DETAIL,Value
2016,SG_PLN_MSTKSDG_R,231,NUMBER,2025-03-04T00:00:00,A,0,2018,Recipient,Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).,0
2018,SG_PLN_MSTKSDG_R,231,NUMBER,2025-03-04T00:00:00,A,0,2018,Recipient,Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).,1
